eva,ds100,lat,lon,name,is_active_ris,is_active_iris,meta_evas,available_transports,number_of_events
8000860,ABE,54.125266,9.356217,Beldorf,True,True,[],['REGIONAL_TRAIN'],12416.0
5402164,OTNP,50.486444,15.523098,Nova Paka,True,True,[],['REGIONAL_TRAIN'],254.0
715537,D715537,51.365447,9.427135,"Heckershausen Mitte, Ahnatal",True,True,[8002675],['REGIONAL_TRAIN' 'BUS'],84.0
8005049,NREZ,49.905152,9.814214,Retzbach-Zellingen,True,True,[],['REGIONAL_TRAIN'],53538.0
106802,D106802,49.833648,8.490156,"Goddelau Bahnhof, Riedstadt",True,True,[8000126],['BUS'],
8003070,SIM,49.597656,7.807976,Imsweiler,True,True,[],['REGIONAL_TRAIN'],26342.0
8004128,MMDN,48.142623,11.536537,München Donnersbergerbrücke,True,True,[150542 400541],['REGIONAL_TRAIN' 'CITY_TRAIN'],812154.0
8071274,HO  G,52.283255,8.067158,Osnabrück Halle Gartlage (EV),True,True,[],[],239.0
8010013,LBB,51.763048,11.784682,Baalberge,True,True,[],['REGIONAL_TRAIN'],40767.0
8006581,SWB,49.244182,7.193441,Würzbach(Saar),True,True,[],['REGIONAL_TRAIN'],23355.0
502450,D502450,47.633806,8.278145,"Tiengen Stadtmitte, Waldshut-Tiengen",True,True,[8005871],['REGIONAL_TRAIN' 'BUS'],1812.0
732469,D732469,52.597516,13.332555,"Göschenplatz/Wittenau (S), Berlin",True,True,[8089096],['BUS'],
8070962,WDWEK,53.079991,13.185946,Dannenwalde(Gransee) Kirche,True,True,[8011344],['REGIONAL_TRAIN'],4.0
8070670,NSNI,49.070409,12.915158,Schnitzmühle,True,True,[],['REGIONAL_TRAIN'],21164.0
130010,,48.149755,11.458685,"Pasing, München",True,False,[],[],
8012947,DSU,50.78714,12.369588,Schweinsburg-Culten,True,True,[],['REGIONAL_TRAIN' 'CITY_TRAIN'],18014.0
8010073,BCS,51.750957,14.324162,Cottbus Hbf,True,True,[ 742802 8071202],['INTERCITY_TRAIN' 'REGIONAL_TRAIN'],84873.0
8101950,XABHF,47.506117,9.748294,Bregenz Hafen,True,True,[],['REGIONAL_TRAIN' 'CITY_TRAIN' 'FERRY'],48666.0
503639,D503639,47.787647,7.593361,"Kronenplatz, Auggen",True,True,[8000657],['REGIONAL_TRAIN' 'BUS'],2332.0
8017409,DCACR,50.816899,12.91413,Chemnitz Rösslerstraße,True,True,[],['REGIONAL_TRAIN'],40198.0
8003617,HLFG,52.456453,10.427937,Leiferde(b Gifhorn),True,True,[],['REGIONAL_TRAIN'],30334.0
8000808,HBNT,52.1951452,9.81478963,Barnten,True,True,[],['REGIONAL_TRAIN' 'CITY_TRAIN'],27594.0
8006283,RWEZ,49.5758,8.65636,Weinheim-Sulzbach,True,True,[510033],['REGIONAL_TRAIN' 'CITY_TRAIN'],42604.0
556786,D556786,48.832288,9.549352,"Haubersbronn Miedelsbacher Straße, Schorndorf (Wür",True,True,[8070078],['REGIONAL_TRAIN' 'BUS'],16762.0
8010071,LCBW,51.905693,11.758783,Calbe(Saale) West,True,True,[],['REGIONAL_TRAIN'],12862.0
372045,PQKEP,49.011371,8.364878,"Philippstraße, Karlsruhe",True,True,[721426],['CITY_TRAIN' 'TRAM'],119058.0
746255,D746255,52.514966,13.381562,"Behrenstr./Wilhelmstr., Berlin",True,True,[],['BUS'],
8010336,DSRB,50.480212,12.092312,Plauen(Vogtl)-Straßberg,True,True,[],['REGIONAL_TRAIN'],19510.0
202323,D202323,50.253327,8.644086,"Friedrichsdorf(Taunus), Friedrichsdorf",True,True,[],[],
8012117,LKUH,51.3493898,12.8332248,Kühren,True,True,[960264],['REGIONAL_TRAIN' 'CITY_TRAIN'],36472.0
872268,D872268,48.04585,10.618168,"Bahnhof, Türkheim",True,True,[8000144],['REGIONAL_TRAIN' 'BUS' 'SHUTTLE'],18.0
556352,,48.738872,9.301372,"ZOB, Esslingen am Neckar",True,False,[],['BUS'],
5500771,OMLEE,47.889861,17.192484,Level,True,True,[],['REGIONAL_TRAIN'],
302140,,48.111317,11.729294,Haar,True,False,[],[],
302140,,48.111317,11.729294,"3021 AA Rotterdam, Beukelsdijk",False,False,[],[],
8004758,NPE,49.9694672,12.1660599,Pechbrunn,True,True,[],['REGIONAL_TRAIN'],25728.0
657170,PQHLB,51.73817,7.184654,"Bahnhof, Haltern am See",True,True,[8000145],['REGIONAL_TRAIN' 'BUS' 'SHUTTLE'],
8003783,ELDH,51.762386,7.431312,Lüdinghausen,True,True,[],['REGIONAL_TRAIN'],23928.0
5402062,XTMOK,50.543346,13.622091,Most-Kopisty,True,True,[],['REGIONAL_TRAIN'],5792.0
5401559,OTKVT,50.633732,13.987466,Kostov,True,True,[],['INTER_REGIONAL_TRAIN'],426.0
8076130,HB  B,53.082012,8.813543,Bremen Hbf/ZOB,True,True,[],[],1026.0
8700916,OFCNU,43.233589,3.051103,Coursan(Narbonne),True,True,[],['REGIONAL_TRAIN'],
8001207,MBRM,47.8808225,11.9155312,Bruckmühl,True,True,[],['REGIONAL_TRAIN'],35066.0
8010400,DNKW,51.0842979,14.2706555,Neukirch(Lausitz)West,True,True,[],['REGIONAL_TRAIN'],15518.0
8011813,LHNI,51.487825,11.908451,Halle-Nietleben,True,True,[],['CITY_TRAIN'],24310.0
8011427,DTR,51.0899655,13.7038779,Dresden-Trachau,True,True,[],['REGIONAL_TRAIN' 'CITY_TRAIN'],57908.0
8001670,FEF,50.338192,9.007483,Effolderbach,True,True,[],['REGIONAL_TRAIN'],25606.0
499646,,47.866019,7.74832,"Etzenbach Bahnhof, Staufen im Breisgau",True,False,[],['BUS'],
8011103,UBGS,51.208295,11.738454,Balgstädt,True,True,[],['REGIONAL_TRAIN'],23625.0
8071758,WRMAS,54.111468,12.081453,Rostock-Marienehe Sporthalle,True,True,[],[],
5501494,XMS,47.677904,16.58673,Sopron,True,True,[],['REGIONAL_TRAIN'],5080.0
140062,,49.00186,8.394325,"Mathystraße, Karlsruhe",True,False,[],[],
140062,,49.00186,8.394325,Puy St Vincent St Roch 1400,False,False,[],['BUS'],
8007822,KUM,50.726853,6.460448,Untermaubach-Schlagstein,True,True,[],['REGIONAL_TRAIN'],30212.0
8506155,XSMMS,47.648343,8.916716,Mammern URh,True,True,[8506137],['FERRY'],
8011667,BGM,51.703335,13.883834,Gollmitz(Niederlausitz),True,True,[],['REGIONAL_TRAIN'],13856.0
8100918,OAHAP,48.232712,16.468802,Wien Hirschstetten,True,True,[],['REGIONAL_TRAIN' 'CITY_TRAIN'],
8010228,LMAG,51.2624687,12.3763293,Markkleeberg-Großstädteln,True,True,[],['REGIONAL_TRAIN' 'CITY_TRAIN'],102374.0
8507473,OSHOH,46.322605,7.764729,Hohtenn,True,True,[],['REGIONAL_TRAIN'],50.0
8003643,MLG,47.680395,11.573539,Lenggries,True,True,[],['REGIONAL_TRAIN'],19785.0
111075,D111075,50.849989,9.120039,"Bahnhof, Neustadt (Hessen)",True,True,[8004328],['REGIONAL_TRAIN' 'SHUTTLE'],
8004647,FOBI,50.0904212,8.80858898,Offenbach-Bieber,True,True,[],['CITY_TRAIN'],142993.0
8079617,RZES,49.177989,8.67065,Zeutern Sportplatz,True,True,[720652],['CITY_TRAIN'],59740.0
8300128,OIPOA,46.485646,11.297852,Ponte Adige/Sigmundskron,True,True,[],[],166.0
8089480,HG  A,51.534,9.94186,Göttingen Albaniplatz (SEV),True,True,[],[],
8100398,OALO,47.700787,16.491781,Loipersbach-Schattendorf,True,True,[],['REGIONAL_TRAIN'],
732998,D732998,52.567951,13.513695,"Grevesmühlener Str., Berlin",True,True,[],['REGIONAL_TRAIN' 'BUS'],
8011049,DATL,50.49994,12.755245,Antonsthal,True,True,[],['REGIONAL_TRAIN'],23270.0
8007140,RUOE,49.146342,8.668986,Unteröwisheim Bf,True,True,[721487],['CITY_TRAIN'],61726.0
8002711,KHEH,50.5481127,7.18519807,Heimersheim/Lohrsdorf,True,True,[],['REGIONAL_TRAIN'],29724.0
8503224,XSBT,47.152345,9.030046,Bilten,True,True,[],['INTER_REGIONAL_TRAIN' 'REGIONAL_TRAIN' 'CITY_TRAIN'],
8005709,MSHG,48.083487,12.031284,Steinhöring,True,True,[],['REGIONAL_TRAIN'],26164.0
5300096,XUAI,46.0563473,23.576231,Alba Iulia,True,True,[],['INTERCITY_TRAIN'],14.0
114374,D114374,54.013858,14.050451,"Bahnhof, Ückeritz",True,True,[],[],2.0
483004,D483004,50.855125,8.099311,"Niederdielfen Weißtalwerke, Wilnsdorf",True,True,[],['BUS' 'SHUTTLE'],
8100109,XAIW,47.255587,11.391871,Innsbruck Westbahnhof,True,True,[],['INTER_REGIONAL_TRAIN' 'REGIONAL_TRAIN' 'CITY_TRAIN'],12442.0
8001764,FELZ,50.414294,8.038458,Elz(Limburg/Lahn),True,True,[],['REGIONAL_TRAIN'],29884.0
675463,NALBJ,49.252937,11.232337,"Johannisbrücke, Allersberg",True,True,[],['REGIONAL_TRAIN' 'BUS' 'SHUTTLE'],531.0
8070690,DTL,51.281057,13.089738,Thalheim(b Oschatz),True,True,[],[],
8071914,PQBFT,52.498586,13.522338,Berlin-Friedrichsfelde Tierpark(U),True,True,[],[],
730740,,52.526004,13.341274,"Turmstr. (U), Berlin",True,False,[],['SUBWAY' 'TRAM' 'BUS'],
8400548,XNLG,50.89653,6.019863,Landgraaf,True,True,[],['INTER_REGIONAL_TRAIN' 'REGIONAL_TRAIN'],40536.0
8000093,HELZ,52.120147,9.746894,Elze(Han),True,True,[],['REGIONAL_TRAIN'],51110.0
8300151,,43.776813,11.247806,Firenze S.M.N.,True,False,[],[],1319.0
8000810,HBAR,52.946837,8.818506,Barrien,True,True,[],['REGIONAL_TRAIN' 'CITY_TRAIN'],27632.0
8005243,SSB,49.242003,6.956526,Saarbrücken-Burbach,True,True,[],['REGIONAL_TRAIN'],43668.0
8501603,XSGM,46.306699,7.747518,Gampel-Steg,True,True,[],['REGIONAL_TRAIN'],
8002337,RG,47.737377,8.77484143,Gottmadingen,True,True,[],['REGIONAL_TRAIN' 'CITY_TRAIN'],52632.0
8012937,USCG,50.6425756,11.1806595,Schwarzburg,True,True,[],['REGIONAL_TRAIN'],20290.0
8012549,BOD,52.074916,13.726923,Oderin,True,True,[],['REGIONAL_TRAIN'],27770.0
953963,D953963,51.904204,11.046671,"Friedhof, Halberstadt",True,True,[],['REGIONAL_TRAIN' 'TRAM' 'BUS'],19.0
8800343,XBLK,51.005291,4.134276,Lebbeke,True,True,[],['INTERCITY_TRAIN' 'REGIONAL_TRAIN'],
8001877,NESB,49.482234,10.671636,Eschenbach(b Markt Erlbach),True,True,[],['REGIONAL_TRAIN'],26600.0
5400172,OTPR,49.212838,14.210541,Protivin,True,True,[],['REGIONAL_TRAIN'],7743.0
8400015,XNRS,51.893812,4.519605,Rotterdam Stadion,True,True,[],['INTERCITY_TRAIN' 'REGIONAL_TRAIN'],
8002342,FGRK,50.451905,8.250757,Gräveneck,True,True,[],['REGIONAL_TRAIN'],12038.0
5402030,OTMOR,50.518502,14.978549,Mnichovo Hradiste,True,True,[],['REGIONAL_TRAIN'],9334.0
8301491,OIENT,46.319496,11.257394,Egna-Termeno/Neumarkt-Tramin,True,True,[],['REGIONAL_TRAIN'],1086.0
492102,D492102,48.383414,8.990348,"Bahnhof, Bodelshausen",True,True,[8001047],['REGIONAL_TRAIN' 'BUS'],
8004173,ENHF,51.98432,7.63847,Münster(W)Zentrum Nord,True,True,[],['REGIONAL_TRAIN'],74118.0
8505404,XSCZ,46.152716,8.942194,Cadenazzo,True,True,[],['INTER_REGIONAL_TRAIN' 'REGIONAL_TRAIN' 'CITY_TRAIN'],28365.0
8700100,XFCN,43.218189,2.351797,Carcassonne,True,True,[],['HIGH_SPEED_TRAIN' 'INTERCITY_TRAIN' 'REGIONAL_TRAIN'],1248.0
5102567,OPOLL,51.069584,15.379965,Olszyna Lubanska,True,True,[],['REGIONAL_TRAIN'],10066.0
8007223,TJUH,48.326187,9.038123,Jungingen(Hohenz),True,True,[751011],['REGIONAL_TRAIN'],15572.0
8087023,TMBSK,49.000188,8.812997,Maulbronn Kloster,True,True,[],[],
507009,D507009,49.592466,8.657424,Hemsbach Mitte,True,True,[],['REGIONAL_TRAIN' 'BUS' 'SHUTTLE'],
180301,D180301,52.458232,13.580487,"Köpenick (S)/Elcknerplatz, Berlin",True,True,[],['BUS'],
5400769,OTCZA,49.3536,14.097863,Cizova,True,True,[],['REGIONAL_TRAIN'],5964.0
8012421,WNA,53.533518,13.500838,Neetzka,True,True,[],['REGIONAL_TRAIN'],26730.0
8079101,TWEN,48.119398,9.902746,Wennedach,True,True,[],['REGIONAL_TRAIN'],314.0
8071192,LBZGK,51.896686,12.752993,Bülzig Kindergarten,True,True,[8011290],[],1682.0
8011426,DSTH,51.030677,13.761861,Dresden-Strehlen,True,True,[],['REGIONAL_TRAIN' 'CITY_TRAIN'],89230.0
8002683,RHGN,47.706037,9.099572,Hegne,True,True,[],['REGIONAL_TRAIN' 'CITY_TRAIN'],48870.0
8010054,UBM,51.502781,11.426004,Blankenheim(Sangerhausen),True,True,[],['REGIONAL_TRAIN' 'CITY_TRAIN'],24020.0
8013201,DVO,50.634018,12.426541,Voigtsgrün,True,True,[],['REGIONAL_TRAIN'],12666.0
8071486,DRBZC,51.114642,13.611552,Radebeul-Zitzschewig Cossebauder Straße,True,True,[],[],
8600300,ODBD,55.9446764,9.12985928,Brande st(DK),True,True,[],[],
5402678,OTRSL,50.045555,15.742744,Pardubice-Rosice nad Labem,True,True,[],['REGIONAL_TRAIN'],11742.0
8005090,RRL,48.151969,7.77085,Riegel-Malterdingen,True,True,[ 376290 8007299],['REGIONAL_TRAIN'],49848.0
693307,AWN M,53.572267,10.068719,"Wandsbek Markt (U), Hamburg",True,True,[],['BUS'],5029.0
121100,D121100,48.118742,11.596639,"St.-Martin-Straße, München",True,True,[8004138],['REGIONAL_TRAIN'],6.0
501604,,47.709534,9.101524,"Hegne Kloster, Allensbach",True,False,[],['BUS' 'SHUTTLE'],
741197,,51.91566,13.581991,"Bahnhof, Drahnsdorf",True,False,[],['BUS'],
8007327,THMG,48.867783,9.031696,Hemmingen,True,True,[],['REGIONAL_TRAIN'],46034.0
367503,,48.943536,9.264245,"Bahnhof, Marbach am Neckar",True,False,[],[],
8517131,PVACV,47.530588,7.709889,Pratteln Salina Raurica,True,True,[],['CITY_TRAIN'],2.0
8400468,ONNMH,51.826728,5.867936,Nijmegen Heyendaal,True,True,[],['REGIONAL_TRAIN'],
8500128,OSBOC,47.492632,7.016552,Boncourt,True,True,[],['REGIONAL_TRAIN'],14073.0
127554,,50.123111,11.322888,"Mainroth Ortsmitte, Burgkunstadt",True,False,[],['BUS' 'SHUTTLE'],8.0
8013083,LTH,52.433869,11.809943,Tangerhütte,True,True,[],['REGIONAL_TRAIN' 'CITY_TRAIN'],51243.0
8089043,BTP,52.493559,13.461441,Berlin Treptower Park,True,True,[733523],['CITY_TRAIN'],502600.0
8400574,ONSKN,53.040244,5.66281,Sneek Noord,True,True,[],['INTER_REGIONAL_TRAIN' 'REGIONAL_TRAIN'],
741033,WWLDM,53.111036,13.905737,"Wilmersdorf Mitte, Angermünde",True,True,[],['BUS' 'SHUTTLE'],
8400069,ONARM,51.501626,3.669004,Arnemuiden,True,True,[],['INTERCITY_TRAIN' 'REGIONAL_TRAIN'],
8003238,NKCH,49.686706,11.0608292,Kersbach,True,True,[],['REGIONAL_TRAIN' 'CITY_TRAIN'],59104.0
8080560,LDBR,51.500123,11.982535,Halle Dessauer Brücke,True,True,[],['REGIONAL_TRAIN' 'CITY_TRAIN'],39288.0
713189,D713189,50.947763,9.859581,"Bürgermeisteramt, Ronshausen",True,True,[],['BUS' 'SHUTTLE'],78.0
8000546,FAT,49.923332,8.890906,Altheim(Hess),True,True,[],['REGIONAL_TRAIN'],35926.0
8600087,XDAR,56.150073,10.204997,Aarhus,True,True,[],[],658.0
248741,D248741,47.962715,11.306182,"Possenhofen, Pöcking",True,True,[8004874],['REGIONAL_TRAIN'],
8515993,PSAST,47.182849,8.516909,Baar Lindenpark,True,True,[],['CITY_TRAIN'],2.0
8003400,RKO,47.658754,9.177312,Konstanz,True,True,[8071489 8073400],"['HIGH_SPEED_TRAIN' 'INTERCITY_TRAIN' 'INTER_REGIONAL_TRAIN' 'REGIONAL_TRAIN' 'CITY_TRAIN']",107223.0
8500208,XSLZ,47.217149,7.583513,Luterbach-Attisholz,True,True,[],['CITY_TRAIN'],
8002175,SGSZ,49.43549,7.744124,Kaiserslautern Galgenschanze,True,True,[],['REGIONAL_TRAIN'],22554.0
8504317,OFLSO,47.049886,6.726071,Le Locle-Col-des-Roches,True,True,[],['REGIONAL_TRAIN'],4784.0
8079781,BZILK,52.206376,14.623994,Ziltendorf Kreuzung,True,True,[8013406],[],958.0
8100579,OAODP,47.878708,16.026252,Oed/Piesting,True,True,[],['REGIONAL_TRAIN'],
8000082,KDFF,51.292009,6.786836,Düsseldorf Flughafen,True,True,[],['HIGH_SPEED_TRAIN' 'INTERCITY_TRAIN' 'REGIONAL_TRAIN' 'CITY_TRAIN'],247321.0
8011343,BMHL,52.512107,13.611417,Berlin-Mahlsdorf,True,True,[8089072],['REGIONAL_TRAIN' 'CITY_TRAIN'],25665.0
8005444,MSMN,48.178688,10.768291,Schwabmünchen,True,True,[],['REGIONAL_TRAIN'],52056.0
8508297,XSMEN,47.08344,8.041032,Menznau,True,True,[],['CITY_TRAIN'],
8700537,OFGOD,44.741463,1.389571,Gourdon,True,True,[],['INTERCITY_TRAIN' 'INTER_REGIONAL_TRAIN' 'REGIONAL_TRAIN'],
8004061,KMGE,51.148081,6.32904,Mönchengladbach-Genhausen,True,True,[],['REGIONAL_TRAIN'],17500.0
105301,,48.866704,8.50789,"Ittersbach Rathaus, Karlsbad",True,False,[],[],
106999,D106999,49.992771,8.357222,"Mainz-Bischofsheim Bahnhof, Bischofsheim b Rüssels",True,True,[],['BUS'],7169.0
5500007,,47.498535,19.025288,Budapest-Déli,True,False,[],[],29.0
490161,D490161,48.514696,9.151362,"Polizei, Wannweil",True,True,[],['BUS' 'SHUTTLE'],184.0
119182,D119182,50.671048,8.706284,"Odenhausen Ruttershäuser Straße, Lollar",True,True,[],['REGIONAL_TRAIN' 'BUS'],
8005485,NSWF,49.4005991,10.226984,Schweinsdorf,True,True,[],['REGIONAL_TRAIN'],23938.0
5102886,XPPRY,51.977575,15.438656,Zielona Gora Przylep,True,True,[],['REGIONAL_TRAIN'],11786.0
8002063,HFRE,51.927787,9.899006,Freden(Leine),True,True,[],['REGIONAL_TRAIN'],26688.0
8005148,MRDO,47.798095,12.173701,Rohrdorf(Oberbay),True,True,[],[],
8004320,KNAK,51.220352,6.697529,Neuss Am Kaiser,True,True,[],['REGIONAL_TRAIN' 'CITY_TRAIN'],193634.0
8003495,NLCK,49.959351,11.615907,Laineck,True,True,[],['REGIONAL_TRAIN'],22394.0
8003937,KMCP,50.6436506,7.02718377,Meckenheim Industriepark,True,True,[],['REGIONAL_TRAIN' 'CITY_TRAIN'],68076.0
8005887,ATM,53.697313,9.71497,Tornesch,True,True,[701127],['REGIONAL_TRAIN'],69449.0
646234,D646234,50.93314,11.293298,"Legefeld Hauptstraße, Weimar (Thür)",True,True,[8012180],['REGIONAL_TRAIN' 'BUS'],
301581,D301581,49.514351,8.656579,"Großsachsen Bahnhof, Hirschberg an der Bergstraße",True,True,[],['REGIONAL_TRAIN' 'BUS'],3678.0
8002808,RHBA,48.536689,8.398967,Heselbach,True,True,[],['REGIONAL_TRAIN' 'CITY_TRAIN'],28084.0
8002413,FGLR,50.592936,9.550001,Großenlüder,True,True,[],['REGIONAL_TRAIN'],27490.0
8100311,OASDF,48.309086,15.632689,Statzendorf,True,True,[],['REGIONAL_TRAIN'],172.0
8006643,FZK,49.7197089,8.9940396,Bad König Zell,True,True,[],['REGIONAL_TRAIN'],25882.0
8071250,FEGNM,51.3807546,9.14716252,Ehringen Mitte,True,True,[8001691],['REGIONAL_TRAIN'],14.0
8011431,DHFR,51.0479909,13.7198639,Dresden Freiberger Straße,True,True,[],['CITY_TRAIN'],96824.0
8004881,NPR,50.348838,11.310824,Pressig-Rothenkirchen,True,True,[],['REGIONAL_TRAIN'],24436.0
8503312,XSOB,47.470259,8.510449,Oberglatt,True,True,[],['CITY_TRAIN'],3.0
8000260,NWH,49.801796,9.93578,Würzburg Hbf,True,True,[8089299],"['HIGH_SPEED_TRAIN' 'INTERCITY_TRAIN' 'INTER_REGIONAL_TRAIN' 'REGIONAL_TRAIN']",198713.0
733653,D733653,52.399978,13.53817,"Rebenweg, Berlin",True,True,[],['BUS'],6306.0
8003169,EKME,51.567379,7.613056,Kamen-Methler,True,True,[],['REGIONAL_TRAIN'],47636.0
8400656,ONVOD,50.88682,5.929429,Voerendaal,True,True,[],['INTER_REGIONAL_TRAIN' 'REGIONAL_TRAIN'],
8102019,PAGSL,47.046985,15.453113,Graz Stadion Liebenau,True,True,[],[],
8087065,HWEH,51.709614,9.382552,Beverungen-Wehrden,True,True,[],['REGIONAL_TRAIN'],18294.0
747293,D747293,51.568233,13.573327,"Bahnhof, Rückersdorf b Doberlug-Kirchhain",True,True,[],['BUS'],16.0
8005722,FSZH,50.861554,8.708698,Sterzhausen,True,True,[],['REGIONAL_TRAIN'],19058.0
8001126,FBRD,50.431621,8.493816,Brandoberndorf,True,True,[],['REGIONAL_TRAIN'],13819.0
8001815,FEP,50.139833,8.387643,Eppstein,True,True,[],['REGIONAL_TRAIN' 'CITY_TRAIN'],68370.0
7179107,PETHX,41.747782,2.631095,Hostalrich,True,True,[],['REGIONAL_TRAIN'],3734.0
8004143,MDFG,48.149622,11.64933,München-Daglfing,True,True,[306082 790677],['REGIONAL_TRAIN' 'CITY_TRAIN'],87262.0
8002001,NFD,50.519551,10.150691,Fladungen,True,True,[],['REGIONAL_TRAIN'],107.0
8504307,OSCUY,47.175632,7.068803,Courtelary,True,True,[],['REGIONAL_TRAIN'],
5499755,PTMVJ,50.743373,14.277677,Mala Velen Jedlka rozc.,True,True,[],[],1286.0
8070791,TH  A,49.140527,9.23501,Heilbronn Finanzamt,True,True,[],['CITY_TRAIN'],79668.0
8001334,NCN,50.2714929,10.9648704,Coburg Nord,True,True,[],['REGIONAL_TRAIN'],35554.0
8071781,DEDB,50.7650092,12.9758835,Einsiedel Brauerei,True,True,[],['REGIONAL_TRAIN'],39726.0
736151,D736151,52.382451,13.075572,"Sporthalle, Potsdam",True,True,[],['TRAM' 'BUS'],
8001157,HBHM,53.054572,8.886759,Bremen-Hemelingen,True,True,[],['REGIONAL_TRAIN' 'CITY_TRAIN'],29013.0
8005488,KSWW,51.285646,7.269619,Schwelm West,True,True,[660407],['REGIONAL_TRAIN' 'CITY_TRAIN'],53574.0
8004542,EOSD,51.512086,6.843543,Oberhausen-Sterkrade,True,True,[],['REGIONAL_TRAIN'],86199.0
8005301,TSL,48.013593,9.501083,Bad Saulgau,True,True,[801726],['REGIONAL_TRAIN'],19966.0
8010301,DRON,50.859555,12.18172,Ronneburg(Thür),True,True,[],['REGIONAL_TRAIN'],24101.0
8004049,TMO,47.872571,9.637901,Mochenwangen,True,True,[493040],['REGIONAL_TRAIN'],23518.0
8017417,DCACT,50.8194963,12.9153138,Chemnitz Treffurthstraße,True,True,[],['REGIONAL_TRAIN'],40198.0
5402075,XTMUZ,50.187494,13.702507,Mutejovice zast.,True,True,[],['REGIONAL_TRAIN'],4474.0
8002435,MGRB,48.164523,11.782559,Grub(Oberbay),True,True,[8072985],['REGIONAL_TRAIN' 'CITY_TRAIN'],77588.0
978377,,51.429517,14.266112,"Hp Neustadt, Hoyerswerda",True,False,[],['BUS'],
8010229,DMEH,50.544312,12.037091,Mehltheuer,True,True,[],['REGIONAL_TRAIN'],17438.0
8085385,ASBRS,54.582386,9.8211,Rieseby Schleibrücke Süd,True,True,[ 696645 8075385],['REGIONAL_TRAIN'],9802.0
320387,D320387,53.664516,11.246557,"An der B104, Brüsewitz",True,True,[],['BUS'],160.0
507010,D507010,49.591057,8.658026,"Mühlweg, Hemsbach",True,True,[8002748],['REGIONAL_TRAIN' 'BUS' 'SHUTTLE'],
8011323,LCBS,51.913879,11.776342,Calbe(Saale) Stadt,True,True,[],['REGIONAL_TRAIN'],12860.0
518521,D518521,49.384227,8.578039,"Bahnhof, Schwetzingen",True,True,[],['BUS' 'SHUTTLE'],
8100080,XAPW,46.636199,14.146231,Pörtschach am Wörther See,True,True,[],"['HIGH_SPEED_TRAIN' 'INTERCITY_TRAIN' 'INTER_REGIONAL_TRAIN' 'REGIONAL_TRAIN' 'CITY_TRAIN']",2194.0
8013106,WTI,54.032017,12.462614,Tessin,True,True,[],['REGIONAL_TRAIN'],11562.0
8501463,OSMYV,46.254096,6.947516,Monthey-Ville,True,True,[8501421],['REGIONAL_TRAIN'],
8506303,OSSGF,47.43454,9.393444,"St. Gallen(CH), St. Fiden",True,True,[],['CITY_TRAIN'],
8300224,,42.437604,12.409071,Orte,True,False,[],[],
8101463,OASAF,48.021686,15.152559,Saffen,True,True,[],['REGIONAL_TRAIN'],208.0
8012043,BKG,51.743608,14.518271,Klinge,True,True,[742110],['REGIONAL_TRAIN'],22130.0
8002207,KGEH,50.7714987,7.6387234,Geilhausen,True,True,[],['REGIONAL_TRAIN'],29856.0
5401407,OTKA,50.156372,13.995191,Kacice,True,True,[],['REGIONAL_TRAIN'],8074.0
8012996,DSBS,50.6616324,12.5490528,Silberstraße,True,True,[],['REGIONAL_TRAIN'],24356.0
8004057,AMLN,53.624414,10.683209,Mölln(Lauenb),True,True,[702398],['REGIONAL_TRAIN'],27209.0
5103390,OPSH,50.913912,15.56653,Stara Kamienica,True,True,[],['REGIONAL_TRAIN'],8174.0
724016,D724016,48.938473,8.409004,Ettlingen Stadt,True,True,[8007007],['REGIONAL_TRAIN' 'BUS'],44.0
8011891,UHOO,51.3060697,10.8095008,Hohenebra Ort,True,True,[],['REGIONAL_TRAIN'],17416.0
8000983,EBKB,51.020694,8.252865,Birkelbach,True,True,[],['REGIONAL_TRAIN'],22018.0
976872,D976872,51.398742,14.784554,"Bahnhof, Rietschen",True,True,[],['BUS'],330.0
5400003,XTD,50.773415,14.201247,Decin hl.n.,True,True,[],"['HIGH_SPEED_TRAIN' 'INTERCITY_TRAIN' 'INTER_REGIONAL_TRAIN' 'REGIONAL_TRAIN']",85059.0
5403272,OTVEP,49.165895,18.063609,Valasske Prikazy,True,True,[],['REGIONAL_TRAIN'],12604.0
8600276,XDBOP,55.494894,11.972927,Borup st,True,True,[],[],
8001742,NELF,50.14048,9.969109,Elfershausen-Trimberg,True,True,[],['REGIONAL_TRAIN'],19842.0
8002760,THTO,48.05357,9.433397,Herbertingen Ort,True,True,[750759],['REGIONAL_TRAIN'],19988.0
712367,D712367,51.210922,9.449569,"Grifte Bahnhof, Edermünde",True,True,[8002374],['REGIONAL_TRAIN' 'BUS' 'SHUTTLE'],
8400206,XNEI,51.44302,5.479576,Eindhoven Centraal,True,True,[],['INTERCITY_TRAIN' 'REGIONAL_TRAIN'],1022.0
8509351,OSPMS,46.50735,9.88041,Punt Muragl Staz,True,True,[8509254],['REGIONAL_TRAIN'],
8002610,MHHS,48.133502,11.387867,Harthaus,True,True,[624090],['REGIONAL_TRAIN' 'CITY_TRAIN'],92240.0
8004363,TNB,47.830626,9.620958,Niederbiegen,True,True,[492959 493645],['REGIONAL_TRAIN'],23426.0
8007804,AFF,53.501305,8.901283,Frelsdorf,True,True,[],['REGIONAL_TRAIN'],24852.0
836929,,49.233585,6.993646,"Karstadt, Saarbrücken",True,False,[],['BUS' 'SHUTTLE'],
